,Date,W_BUD_Close,W_Close,LW_BUD_Close,DLW_BUD_Close,LW_Close,DLW_Close,NBP_stopy,LAG_DLW_BUD_Close_1,LAG_DLW_Close_1,"2DLW_BUD_Closer","2DLW_Close",WIG_NCHROM,LWIG_NCHROM,DLWIG_NCHROM,DNBP_stopy
"420-1",2015-01-18,2241.29,50300.330000000002,7.7148068719435745,0.02143462633522919,10.825766916702493,-0.034498202068153461,2,0.01565690405330411,0.01329977451639941,0.00045944320613090073,0.0011901259459351477,1321.04,7.1861745841547329,-0.020454901033298611,0
"421-1",2015-01-25,2279.8699999999999,51680.120000000003,7.7318737027790645,0.017066830835489988,10.852828460435212,0.027061543732719073,2,0.02143462633522919,-0.034498202068153461,0.00029127671476723187,0.00073232714919786691,1291.01,7.1631801367500278,-0.022994447404705021,0
"422-1",2015-02-01,2311.8499999999999,52102.389999999999,7.7458033487948077,0.013929646015743202,10.860966100009847,0.0081376395746346475,2,0.017066830835489988,0.027061543732719073,0.00019403503812391048,6.6221177846659967e-05,1288.74,7.1614202758442271,-0.0017598609058007142,0
"423-1",2015-02-08,2395.3499999999999,52417.419999999998,7.781284636954986,0.035481288160178259,10.866994257810379,0.0060281578005323411,2,0.013929646015743202,0.0081376395746346475,0.0012589218095056059,3.6338686468118911e-05,1282.54,7.1565977656423758,-0.0048225102018513155,0
"424-1",2015-02-15,2413.4899999999998,52368.830000000002,7.7888291117316983,0.0075444747767123843,10.866066845989025,-0.00092741182135469558,2,0.035481288160178259,0.0060281578005323411,5.6919099656449381e-05,8.6009268638843382e-07,1288.6500000000001,7.1613504377521755,0.0047526721097996827,0
"425-1",2015-02-22,2407.3299999999999,52566.43,7.7862735285103453,-0.0025555832213530749,10.869832982053481,0.0037661360644563047,2,0.0075444747767123843,-0.00092741182135469558,6.5310056012613598e-06,1.4183780855998423e-05,1283.8599999999999,7.1576264440373256,-0.0037239937148498825,0
"426-1",2015-03-01,2523.3000000000002,53304.209999999999,7.8333228476365013,0.047049319126156064,10.88377059390143,0.013937611847948617,2,-0.0025555832213530749,0.0037661360644563047,0.0022136384302348746,0.00019425702402407766,1321.76,7.1867194608141949,0.029093016776869263,0
"427-1",2015-03-08,2629.6500000000001,53381.800000000003,7.8746060364679931,0.041283188831491735,10.885225142884559,0.0014545489831299108,1.5,0.047049319126156064,0.013937611847948617,0.0017043016800966039,2.1157127443242573e-06,1341.3,7.201394571908045,0.014675111093850113,-0.5
"428-1",2015-03-15,2609.9299999999998,52740.669999999998,7.8670786800337069,-0.0075273564342861476,10.873142163656695,-0.012082979227864499,1.5,0.041283188831491735,0.0014545489831299108,5.6661094888789065e-05,0.00014599838702100495,1350.9300000000001,7.208548523146332,0.007153951238286993,0
"429-1",2015-03-22,2616.5900000000001,54477.360000000001,7.8696272223160522,0.0025485422823452453,10.905540481499481,0.032398317842785573,1.5,-0.0075273564342861476,-0.012082979227864499,6.4950677649015118e-06,0.0010496509990421581,1382.8900000000001,7.2319307912636157,0.023382268117283722,0
"430-1",2015-03-29,2561.52,53607.279999999999,7.8483561112738194,-0.021271111042232782,10.889440158731594,-0.016100322767886865,1.5,0.0025485422823452453,0.032398317842785573,0.00045246016497099738,0.00025922039323013617,1338.1600000000001,7.1990508150037531,-0.032879976259862609,0
"431-1",2015-04-05,2628.2600000000002,54179.040000000001,7.8740773092617911,0.025721197987971678,10.900049396766715,0.010609238035121038,1.5,-0.021271111042232782,-0.016100322767886865,0.00066158002593643826,0.0001125559316858589,1380.46,7.2301720559413711,0.031121240937618033,0
"432-1",2015-04-12,2601.9899999999998,55026.260000000002,7.8640318158675253,-0.010045493394265748,10.915565804814909,0.015516408048194208,1.5,0.025721197987971678,0.010609238035121038,0.00010091193753423676,0.00024075891871806599,1389.45,7.2366632643681461,0.0064912084267749748,0
"433-1",2015-04-19,2704.1399999999999,55459.57,7.9025392109704971,0.038507395102971742,10.923409565803974,0.0078437609890649185,1.5,-0.010045493394265748,0.015516408048194208,0.001482819477616372,6.1524586453576662e-05,1409.73,7.2511534756740827,0.01449021130593664,0
"434-1",2015-04-26,2685,56518.959999999999,7.8954360069429654,-0.0071032040275316177,10.942331436063,0.018921870259026363,1.5,0.038507395102971742,0.0078437609890649185,5.0455507456741393e-05,0.0003580371740994264,1399.9400000000001,7.2441846575420996,-0.0069688181319831344,0
"435-1",2015-05-03,2724.4699999999998,56477.690000000002,7.9100291927678148,0.014593185824849364,10.941600971897291,-0.00073046416570932138,1.5,-0.0071032040275316177,0.018921870259026363,0.00021296107251858441,5.3357789738541496e-07,1427.6500000000001,7.2637850148188807,0.019600357276781111,0
"436-1",2015-05-10,2779.9400000000001,57379.449999999997,7.9301846237179596,0.020155430950144826,10.957441504268086,0.015840532370795302,1.5,0.014593185824849364,-0.00073046416570932138,0.00040624139678605595,0.00025092246579021379,1438.3299999999999,7.2712379973496297,0.0074529825307489972,0
"437-1",2015-05-17,2844.5799999999999,56901.419999999998,7.9531707082459118,0.022986084527952144,10.949075575866294,-0.0083659284017922886,1.5,0.020155430950144826,0.015840532370795302,0.00052836008192616091,6.9988758023914872e-05,1419.6400000000001,7.2581585973266325,-0.013079400022997234,0
"438-1",2015-05-24,2844.1799999999998,56828.919999999998,7.9530300800595723,-0.00014062818633941987,10.94780063006343,-0.0012749458028640248,1.5,0.022986084527952144,-0.0083659284017922886,1.9776286793114598e-08,1.6254868002405928e-06,1423.3900000000001,7.2607966294084285,0.0026380320817960268,0
"439-1",2015-05-31,2777.6799999999998,55531.790000000001,7.9293713258945839,-0.023658754164988416,10.924710928544142,-0.023089701519287686,1.5,-0.00014062818633941987,-0.0012749458028640248,0.00055973664863935677,0.00053313431624979609,1398.1099999999999,7.2428766035323937,-0.017920025876034806,0
"440-1",2015-06-07,2822.3299999999999,54278.690000000002,7.9453180639176058,0.015946738023021823,10.901886979538192,-0.022823949005950084,1.5,-0.023658754164988416,-0.023089701519287686,0.00025429845357488996,0.00052093264822620979,1410.52,7.2517137097105424,0.0088371061781487015,0
"441-1",2015-06-14,2792.4099999999999,53956.790000000001,7.9346603012386669,-0.010657762678938809,10.895938820042174,-0.0059481594960182349,1.5,0.015946738023021823,-0.022823949005950084,0.00011358790532058095,3.53806013900719e-05,1373.3299999999999,7.2249937264880506,-0.026719983222491805,0
"442-1",2015-06-21,2721.6500000000001,53039.349999999999,7.9089935930189919,-0.025666708219675094,10.878789369882691,-0.017149450159482882,1.5,-0.010657762678938809,-0.0059481594960182349,0.00065877991083393699,0.00029410364077258743,1388.1700000000001,7.2357416119530518,0.010747885465001161,0
"443-1",2015-06-28,2732.0900000000001,53836.449999999997,7.9128221630470508,0.0038285700280589197,10.893706026037744,0.014916656155053332,1.5,-0.025666708219675094,-0.017149450159482882,1.4657948459751076e-05,0.00022250663084809045,1377.3199999999999,7.2278948609824525,-0.0078467509705992811,0
"444-1",2015-07-05,2679.8000000000002,52764.910000000003,7.8934974438545078,-0.019324719192542972,10.873601665427625,-0.020104360610119443,1.5,0.0038285700280589197,0.014916656155053332,0.00037344477187063871,0.00040418531554172219,1379.71,7.2296286111401749,0.0017337501577223691,0
"445-1",2015-07-12,2726.8099999999999,52588.419999999998,7.910887706784238,0.017390262929730227,10.870251222397517,-0.0033504430301078969,1.5,-0.019324719192542972,-0.020104360610119443,0.00030242124476514932,1.1225468497998587e-05,1370.1300000000001,7.2226609048313,-0.0069677063088748881,0
"446-1",2015-07-19,2841.8600000000001,53428.959999999999,7.9522140463599351,0.041326339575697091,10.886108200042182,0.015856977644665093,1.5,0.017390262929730227,-0.0033504430301078969,0.0017078663427258277,0.00025144374002340856,1388.99,7.2363321433043817,0.013671238473081715,0
"447-1",2015-07-26,2822.1199999999999,51860.330000000002,7.94524365454199,-0.0069703918179451207,10.85630942235818,-0.029798777684002076,1.5,0.041326339575697091,0.015856977644665093,4.8586362095676284e-05,0.00088796715146058011,1398.05,7.2428336875333024,0.006501544228920686,0
"448-1",2015-08-02,2886.6700000000001,52750.940000000002,7.9678588676221151,0.022615213080125152,10.873336871084753,0.017027448726572914,1.5,-0.0069703918179451207,-0.029798777684002076,0.00051144786265946377,0.00028993401013606955,1388.6600000000001,7.2360945323731611,-0.0067391551601412303,0
