Date,WIG_BANKI_Open,WIG_BANKI_High,WIG_BANKI_Low,WIG_BANKI_Close,WIG_BANKI_Volume,WIG_PALIWA_Open,WIG_PALIWA_High,WIG_PALIWA_Low,WIG_PALIWA_Close,WIG_PALIWA_Volume
7/3/2016,5632.73,5746.88,5578.14,5651.99,38609699,4598.65,4698.73,4598.65,4692.51,52986401
7/10/2016,5578.25,5578.25,5400.83,5518.95,39070836,4645.88,4657.07,4430.53,4430.53,32997394
7/17/2016,5611.36,5689.09,5562.46,5641.85,46828148,4465.5,4614.45,4461.89,4540.59,37829895
7/24/2016,5721.78,5767.91,5695.13,5723.67,29717979,4613.76,4705.49,4585.76,4585.76,24934310
7/31/2016,5788.82,5788.82,5629.51,5629.51,31621404,4655.01,4667.04,4492.53,4492.53,29064334
8/7/2016,5646.02,6155.15,5641.38,6155.15,132924958,4467.7,4585.86,4440.57,4585.86,29679457
8/14/2016,6173.33,6306.27,6166.95,6303.44,44178022,4579.15,4757.14,4571.13,4704.64,22910875
8/21/2016,6284.98,6305.41,6057.64,6057.64,27867312,4666.66,4666.66,4535.4,4639.41,23220336
8/28/2016,6092.74,6102.83,6036.64,6074.35,31855286,4668.51,4668.51,4561.97,4561.97,23821101
9/4/2016,6089.53,6270.72,6083.42,6152.07,39704695,4553.38,4625.38,4536.99,4544.01,29281815
9/11/2016,6174.47,6270.74,6075.21,6075.21,36657148,4540.41,4608.61,4448.6,4448.6,23616324
9/18/2016,6003.71,6110.19,5989.94,6083.84,39330127,4390.48,4445.41,4361.49,4417.54,28497040
9/25/2016,6099.39,6249.49,6076.3,6185.09,28641349,4513.67,4643.56,4511.88,4540.3,35333909
10/2/2016,6092.74,6119.98,5992.85,5992.85,26332140,4461.69,4560.42,4445.78,4500.15,22554075
10/9/2016,6014.32,6154.19,6007.45,6099.2,18372056,4505.89,4655.31,4488.29,4617.14,22105585
10/16/2016,6121.02,6157.05,5904.94,5911.09,18484916,4632.25,4798.22,4632.25,4727.55,24325313
10/23/2016,5920.14,5968.15,5880.8,5914.75,24789602,4731.86,4820.03,4646.07,4786.83,20082998
10/30/2016,5923.73,6145.63,5923.73,6145.63,20229927,4780.99,5058.53,4780.99,5036.55,22401912
11/6/2016,6132.79,6156.92,5877.99,5899.67,17279033,5039.68,5160.18,4915.58,4915.58,23631973
11/13/2016,5975.9,6076.15,5865.24,5994.27,15363222,4983.78,5126.03,4837.63,4917.04,22247284
11/20/2016,6051.94,6051.94,5690.22,5735.54,21616595,4864.21,5004.43,4726.5,4736.46,33192511
11/27/2016,5770.88,5865.86,5714.25,5739.73,24187619,4772.73,5180.37,4753.62,5085.71,28327819
12/4/2016,5740.03,5772.74,5685.46,5726.65,27016577,5061.6,5159.39,5001.82,5109.78,35384763
12/11/2016,5759.35,6246.18,5741.1,6140.47,58938503,5128.28,5430.53,5128.28,5351.41,36027381
12/18/2016,6128.18,6282.9,6076.23,6224.79,36301233,5411.95,5657.27,5292.77,5615.8,59551737
12/25/2016,6195.49,6282.17,6131.79,6201.27,30582318,5647.45,5744.35,5599.64,5665.68,37463817
1/1/2017,6208.97,6295.24,6177.44,6263.33,15182214,5655.02,5706.7,5624.96,5668.84,12136380
1/8/2017,6253.74,6581.9,6225.8,6562.19,42934701,5646.52,5849.83,5582.2,5832.14,23965634
1/15/2017,6575.95,6685.75,6534.91,6584.87,50613487,5802.63,5880.45,5658.8,5687.24,33237049
1/22/2017,6545.37,6627.12,6460.09,6576.53,47809248,5673.38,5724.71,5428.86,5474.58,26762326
1/29/2017,6539.03,7019.77,6452.4,6902.52,48483664,5487.95,5547.59,5435.98,5545.16,31393481
2/5/2017,6897.56,6981.24,6784.67,6889.05,36625641,5533.29,5553.81,5431.97,5553.81,24392221
2/12/2017,6896.76,7350.62,6858,7305.42,80891674,5558.46,5866.59,5551.09,5750.19,33121423
2/19/2017,7321,7442.72,7265.28,7342.95,67111631,5787.09,6372.46,5746.08,6096.18,49430882
2/26/2017,7364.34,7616.04,7298.83,7359.09,38460511,6117.77,6423.34,6113.42,6304.3,31256527
3/5/2017,7374.8,7600.83,7210.48,7391.22,57714548,6322.73,6529.55,6300.4,6436.08,37823158
3/12/2017,7384.03,7428.57,7039.15,7106.1,40875874,6426.69,6625.15,6401.18,6602.5,36980804
3/19/2017,7129.47,7414.24,7117.17,7330.46,36784182,6602.01,7027.25,6587.19,7027.15,51175884
3/26/2017,7343.98,7425.59,7070.36,7198.78,28914980,6987.86,7014.61,6673.91,6872.66,24448158
4/2/2017,7105.32,7257.81,6991.74,6991.74,24611381,6777.9,6810.59,6561.69,6561.69,26359240
4/9/2017,7029.45,7258.01,7011.09,7195.4,29818864,6669.52,6938.94,6669.52,6742.42,19451715
4/16/2017,7207.28,7212.67,6936.85,6976.76,23006277,6710.07,7056.4,6703.33,7041.6,17489364
4/23/2017,7030.72,7192.55,6996.51,7048.42,23198131,7055.56,7216.57,7055.56,7188,27455917
4/30/2017,7153.44,7588.89,7093.91,7484.97,44336316,7241.31,7782.19,7241.31,7496.41,30365191
5/7/2017,7540.02,7690.02,7496.4,7561.72,19320086,7477.69,7714.92,7435.94,7537.71,25276230
5/14/2017,7599.54,7762,7473.59,7588.92,33128187,7569.19,7633.53,7326.58,7408.59,23053718
5/21/2017,7645.64,7656.16,7272.51,7374.53,33690675,7485.27,7494.31,6871.45,7135.23,29134836
5/28/2017,7409.47,7569.66,7303.19,7491.01,29524640,7179.52,7230.56,6847.68,6986.88,27962019
6/4/2017,7483.84,7510.01,7300.62,7357.17,32354854,7015.63,7109.64,6875.97,6981.25,24749628
6/11/2017,7371.13,7497.4,7239.41,7357.65,30605694,6974.71,7321.63,6816.57,7190.8,22614873
6/18/2017,7319.63,7323.9,7159.45,7207.78,23277903,7212.27,7334.74,7091.58,7315.79,19434089
6/25/2017,7261.93,7300.57,7111.52,7139.87,20769598,7337.64,7655.99,7305.9,7457.4,20719982
7/2/2017,7203.12,7400.55,7203.12,7261.87,20488073,7539.82,7587.18,7128.31,7128.31,21632664
7/9/2017,7260.4,7400.93,7246.87,7311.35,14030504,7162.81,7243.87,7061.64,7110.32,15838417
7/16/2017,7342.14,7457.4,7288.12,7441.46,24151272,7164.43,7455.06,7103.02,7448.87,17970087
7/23/2017,7473.69,7564.81,7449.42,7463.85,26017105,7447.84,7511.87,7097.23,7106.28,21198807
7/30/2017,7458.95,7563.53,7431.66,7563.53,21160551,7129.67,7223.03,7017.51,7110.22,15465861
8/6/2017,7552.37,7693.02,7401.01,7504.19,39646555,7096.24,7249.83,7096.24,7143.14,16884120
8/13/2017,7522.41,7621.94,7434.08,7450.85,25914669,7157.39,7247.64,7102.51,7102.51,14761647
8/20/2017,7480.58,7500.32,7228.19,7268,13719777,7133.37,7259.29,7044.5,7218.66,13600699
8/27/2017,7268.15,7521.98,7232.39,7490.77,22783473,7205.98,7727.77,7157.07,7642.5,19919691
9/3/2017,7523.26,7696.86,7470.6,7604.54,30371503,7644.16,7967.68,7626.81,7865.79,34555088
9/10/2017,7537.65,7668.1,7438.95,7459.72,25132419,7796.81,7919.67,7756.67,7857.14,18468827
9/17/2017,7469.18,7564.22,7386.98,7405.57,45049771,7866.76,8278.66,7866.76,8208.33,27785177
9/24/2017,7467.44,7546.66,7405.62,7508.57,32945010,8231.16,8270.68,7807.29,7926.99,13944076
10/1/2017,7500.39,7512.31,7347.7,7450.51,27616704,7897.56,8069.05,7825.31,7996.11,19293639
10/8/2017,7486.48,7493.66,7352.11,7373.23,38624378,8038.36,8536.25,8027.55,8499.77,22468649
10/15/2017,7381.76,7716.26,7375.91,7660.64,74467465,8506,8690.29,8434.28,8541.08,21172144
10/22/2017,7689.14,7726.93,7546.38,7597.28,32788877,8563.28,8573.05,7918.92,7984.84,19239398
10/29/2017,7598.57,7608.64,7360.42,7472.77,41050657,8018.72,8448.6,7995.91,8395.9,18483908
11/5/2017,7498.01,7747.62,7498.01,7641.66,36386795,8404.86,8518.7,8284.11,8331.85,15331827
11/12/2017,7661.2,8045.73,7649.97,7778.04,44369850,8383.45,8383.45,8075.72,8128.76,21363263
11/19/2017,7806.15,8018.88,7806.15,8006.72,34210937,8096.02,8173.69,7550.95,7803.62,29062428
11/26/2017,7986.29,8288.21,7985.01,8206.55,30893910,7789.78,7976.78,7726.43,7775.28,14730950
12/3/2017,8202.43,8349.45,8036.36,8095.58,39774428,7784.89,7956.96,7016.1,7016.1,28842400
12/10/2017,8108.43,8178.41,7901.4,8117.45,22483139,7053.05,7449.17,6935.16,7309.4,25530125
12/17/2017,8123.19,8345.99,8070.23,8304.26,39212347,7342.92,7342.92,6770.09,7047.91,31201692
12/24/2017,8303.18,8448.06,8298.12,8355.31,29757106,7086.23,7364.39,7075.38,7327.62,18889823
12/31/2017,8343.07,8547.02,8343.07,8481.97,16321086,7361.39,7492.03,7127.03,7140.43,8309252
1/7/2018,8478.58,8696.3,8369.63,8665.08,29859802,7170.63,7268.86,7030.56,7169.37,20060958
1/14/2018,8685.08,8760.86,8577.86,8719.6,35575941,7202.83,7349.23,7076.85,7215,30957503
1/21/2018,8700.11,9045.2,8637.11,8996.57,30002113,7206.34,7463.34,7155.27,7395.79,27496200
1/28/2018,9028.66,9205.47,8962.88,9038.54,24904340,7338.88,7683.26,7240.39,7434.8,27968291
2/4/2018,9065.08,9070.7,8782.94,8824.13,38121482,7410.39,7450.3,7074.19,7084.69,23930759
2/11/2018,8725.98,8831.34,8339.02,8379.63,43006688,7040.89,7126,6527.66,6539.91,36971981
2/18/2018,8457.57,8628.75,8304.75,8329.73,21969399,6629.67,6822.7,6594.31,6619,20682924
2/25/2018,8360.09,8551.23,8318.89,8480.11,23863126,6614.43,6680.69,6406.01,6495.43,16114369
3/4/2018,8527.71,8545.92,8092.27,8135.83,29230480,6561.3,6938.28,6508.62,6560.6,28710603
3/11/2018,8098.2,8350.66,7846.86,8094.78,30452913,6440.28,6574.9,6377.2,6574.9,23845695
3/18/2018,8147.64,8211.69,7867.53,7904.72,31160500,6626.34,6694.62,6265.62,6265.62,30949371
3/25/2018,7878.18,8202.03,7800.57,7937.29,26029390,6297.75,6374.65,6085.87,6132.37,35405533
4/1/2018,7957.85,8028.97,7745.85,7841.44,16577034,6157.8,6248.48,5895.1,5946.63,17695655
4/8/2018,7830.65,7917.98,7662.2,7723.12,14085937,5971.2,6472.06,5954.11,6456.18,24315974
4/15/2018,7759.48,8020,7727.11,7961.94,28111363,6453.46,6544.98,6259.83,6436.42,29643419
4/22/2018,7949.25,8070.41,7891.11,7911.49,24557071,6459.78,6497.1,6232.14,6246.9,23601291
4/29/2018,7882.61,7994.74,7798.13,7882.13,35983438,6263.61,6398.67,6142.91,6366.95,19602345
5/6/2018,7879.69,7938.54,7705.23,7726.94,12650663,6379.06,6461.07,6061.76,6063.23,9415545
5/13/2018,7755.27,8067.23,7644.02,8067.23,25504593,6074.51,6329.17,5973.2,6318.81,19022694
5/20/2018,8066.48,8096.35,7727.27,7728.76,23713138,6315.25,6398.85,6087.68,6104.76,17533948
5/27/2018,7738.95,7827.73,7580.54,7618.49,33497516,6126.14,6214.07,5982.56,6110.89,21712765
6/3/2018,7607.09,7697.32,7366.98,7534.92,35781826,6131.12,6178.5,5817.64,5959.64,26122854
6/10/2018,7568.27,7777.88,7509.77,7700.02,22129884,5997.14,6470.01,5990.38,6258.56,22418384
6/17/2018,7689.24,7781.91,7490.95,7490.95,30975401,6266.97,6299.54,6043.5,6059.74,28571886
6/24/2018,7483.6,7493.42,7181.72,7358.92,22280215,6055.37,6118.84,5788.2,5934.33,22553425
7/1/2018,7299,7402.67,7114.25,7219.4,21732999,5892.55,6030.76,5838.3,6011.42,22235733
7/8/2018,7148.52,7432.21,7079.09,7332.15,17819847,5959.92,6230.05,5939.05,6062.53,16032756
7/15/2018,7391.22,7447.89,7256.32,7324.61,19239206,6121.28,6140.28,5913.01,5964.54,16835714
7/22/2018,7308.79,7334.81,7102.94,7320.66,23116890,5948.83,6321.33,5869.45,6216.34,21338313
7/29/2018,7341.47,7820.62,7341.47,7730,20767191,6248.32,6706.05,6216.57,6579.59,24351715
8/5/2018,7700.44,7968.05,7697.66,7844.54,21583386,6582.29,6712.5,6549.12,6694.61,21029665
8/12/2018,7855.56,8039.57,7694.96,7694.96,30623407,6669.59,6722.62,6561.79,6574.94,21444839
8/19/2018,7673.42,7766.3,7526.33,7526.33,16452065,6571.85,6879.85,6474.4,6715,20561319
8/26/2018,7561.71,8031.91,7561.71,7937.6,61020818,6735.32,6992.17,6717.98,6914.07,16117909
9/2/2018,7964.72,8197.65,7931.14,7934.25,72940733,6916.22,7169.1,6913.63,6991.8,28838359
9/9/2018,7928.07,8067.92,7603.35,7626.39,122955417,7002.13,7269.47,6935.92,7231.47,19653453
9/16/2018,7632.08,7793.43,7400.05,7618.66,118305997,7263.88,7455.21,7157.09,7189.14,27955364
9/23/2018,7596.58,7854.42,7468.26,7711.42,138791528,7191.76,7295.83,7002.31,7075.29,59941359
9/30/2018,7724.87,7929.79,7681.26,7876.32,89939421,7083.68,7502.33,7083.68,7362.82,30432873
10/7/2018,7889.86,7954.33,7664.12,7664.12,24831643,7404.95,7510.53,7184.16,7221.65,25884802
10/14/2018,7649.18,7678.07,7338.91,7371.95,25717900,7207.66,7277.63,6876.57,7107.83,30961726
10/21/2018,7363.79,7535.45,7290.19,7476.41,47289637,7101.89,7248.36,6929.79,7003.18,21955474
10/28/2018,7503.45,7524.04,7165.4,7165.4,24067003,7019.41,7043.11,6412.45,6413.24,24951224
11/4/2018,7195.83,7468.02,7176.48,7440.51,20975149,6438.84,6964.3,6437.62,6943.11,21785303
11/11/2018,7452.12,7840.11,7440.93,7692.19,34306861,6915.99,7253.62,6909.69,7110.61,19818637
11/18/2018,7664.37,7714.81,7040.86,7161.54,105885296,7120.95,7270.86,7064.15,7204.41,17796045
11/25/2018,7188.52,7429.04,7090.28,7397.3,250323720,7232.89,7586.21,7190.91,7412.48,24558401
12/2/2018,7432.99,7679.93,7334.63,7579.43,118626283,7465.23,7974.04,7315.55,7892.22,29048421
12/9/2018,7680.82,7807.38,7466.25,7475.45,55344375,8031.81,8036.19,7809.16,7887.31,44346921
12/16/2018,7443.36,7599.11,7244.17,7588.53,93841951,7837.91,8219.86,7669.38,8122.88,28363871
12/23/2018,7559.9,7776.13,7408.84,7480.56,124219581,8078.12,8117.73,7599.33,7784.27,54731111
12/30/2018,7544.61,7565.63,7417.79,7453.65,17789983,7859.07,7999.15,7810.98,7998.16,8808679
1/6/2019,7415.39,7621.56,7385.8,7573.98,11652457,7944.84,7956.51,7716.02,7798.26,14112837
1/13/2019,7632.83,7725.76,7581.39,7631.68,30089982,7855.56,8399.89,7853.4,8264.25,40326910
1/20/2019,7588.77,7793.89,7580.28,7784.46,32420035,8196.9,8449.54,8171.42,8423.04,24531379
1/27/2019,7783.19,7912.37,7678.76,7735.78,27250418,8422.46,8539.44,8203.45,8256.85,26151935
2/3/2019,7739.33,7749.16,7523.94,7691.45,33891316,8265.31,8265.31,7985.79,8129.53,25528166
2/10/2019,7680.83,7833.23,7612.92,7649.42,25114976,8145.99,8213.75,7958.36,7959.34,23428530
2/17/2019,7649.77,7763.28,7535.14,7658.94,29000227,7978.79,8125.53,7801.45,7886.35,37319913
2/24/2019,7671.25,7776.84,7595.55,7689.54,25241237,7876.93,8127.21,7765.81,8048.95,28616425
3/3/2019,7721.81,7771.02,7558.37,7610.44,25030992,8089.78,8128.45,7756.79,7756.79,21619422
3/10/2019,7677.77,7696.31,7491.47,7520.61,17435268,7807.27,7848.83,7637.46,7757.45,23204872
3/17/2019,7529.8,7801.22,7509.15,7751.03,21766875,7782.93,7821.09,7645.79,7709.22,44849334
3/24/2019,7732.88,7834.9,7670.09,7670.09,41844553,7762.99,7768.93,7461.87,7468.13,28922876
3/31/2019,7642.49,7722.79,7565.84,7586.29,21064356,7439.96,7471.16,7304.77,7312.79,22755481
4/7/2019,7631.85,7911.72,7614.62,7757.35,21022969,7359.81,7709.45,7356.48,7356.48,28332428
4/14/2019,7752.58,7851.35,7725.47,7768.26,19059680,7373.85,7574.44,7343.85,7470.38,19170244
4/21/2019,7752.38,7893.72,7739.59,7847.31,17066632,7460.94,7599.7,7376.45,7426.66,22211193
4/28/2019,7838.09,7892.96,7773.01,7892.96,18459400,7446.77,7496.73,7292.78,7339.86,22640331
5/5/2019,7914.63,7947.46,7711.85,7763.08,20082727,7351.93,7352.35,7182.44,7186.93,20664868
5/12/2019,7626.76,7725.39,7296.83,7352.43,37121452,7120.25,7145.54,6511.97,6571.81,34463870
5/19/2019,7353.87,7379,7141.12,7236.08,25885479,6568.69,6930.75,6449.32,6900.3,31815100
5/26/2019,7246.32,7375.26,7168.43,7291.07,29046555,6936.81,6991.94,6676.75,6777.96,28684652
6/2/2019,7293.88,7500.44,7237.14,7500.44,45601901,6806.92,7167.07,6763.1,7167.07,30968649
6/9/2019,7477.16,7852,7468.58,7828.63,31069968,7126.24,7181.67,6724.43,6799.85,27478635
6/16/2019,7833.54,7965.82,7734.9,7864.64,27443701,6848.39,6903.75,6599.54,6702.31,26943989
6/23/2019,7872.53,8019.6,7794.88,7917.36,30973517,6717.62,6808.56,6655.78,6697.32,40488778
6/30/2019,7939.52,7991.84,7828.22,7908.32,26920012,6757.3,6835.48,6653.58,6745.59,32012735
7/7/2019,7994.92,8031.32,7770.53,7783.23,29714237,6855.58,7192.03,6638.84,7120.81,31436151
7/14/2019,7781.58,7837.5,7689.93,7689.93,37028222,7051.36,7213.85,6883.72,7204.53,42860268
7/21/2019,7716.98,7804.56,7630.55,7766.67,37982978,7203.98,7481.61,7026.12,7379.06,42262918
7/28/2019,7746.66,7783.86,7545.36,7574.82,25790242,7382.05,7533.14,7342.97,7399.71,26688980
8/4/2019,7589.49,7589.49,7179.33,7230.76,28376826,7400.78,7554.39,7262.81,7313.62,43453282
8/11/2019,7205.56,7230.98,7045.93,7078.48,34868526,7264.3,7274.83,6758.89,6786.02,51152955
8/18/2019,7117.17,7203.19,6951.43,6977.31,19938000,6808.8,7032.59,6547.22,6573,31518232
8/25/2019,7037.49,7214.38,7020.96,7108.21,34371236,6662.56,6756.65,6585.91,6685.86,29364325
9/1/2019,7063.24,7133.53,6686.77,7028.06,42498622,6624.29,6838.91,6527.26,6816.54,38261632
9/8/2019,7044.93,7086.92,6913.63,7068.79,30912794,6852.44,6918.42,6586.4,6654.02,27275703
9/15/2019,7073.07,7393.81,7073.07,7377.21,56538436,6674.26,7124.92,6658.94,7031.9,38578188
9/22/2019,7346.7,7447.06,7117.7,7157.97,132794901,7011.4,7223.08,6961.85,7201.62,53116493
9/29/2019,7142.33,7268.73,7023.01,7260.35,67387364,7202.9,7393.87,7129.14,7244.5,22297651
10/6/2019,7244.18,7244.18,6649.41,6876.57,52988710,7258.01,7406.43,7103.54,7387.59,24310724
10/13/2019,6893.5,7028.21,6780.15,7028.21,31488943,7390.38,7498.08,7296.58,7441.66,23489046
10/20/2019,7022.84,7169.4,6908.69,7080.71,36722668,7450.64,7539.48,7362.88,7521.98,17298985
10/27/2019,7073.39,7331.35,7073.39,7127.99,37982053,7484.79,7758.46,7467.09,7469.39,20464889
11/3/2019,7088.36,7259.81,7077.16,7083.87,24898693,7519.37,7759.49,7519.37,7621.61,28479950
11/10/2019,7131.6,7314.98,7081.43,7090.29,31483680,7704.96,7991.13,7674.49,7748.97,30885639
11/17/2019,7104.08,7165,6996.41,7021.27,24324654,7772.19,7780.32,7484.83,7523.4,22063890
11/24/2019,7058.73,7058.73,6915.4,7023.21,27653148,7534.12,7558.66,6977.23,7025.83,27634527
12/1/2019,7030.65,7054.77,6761.8,6769.46,41814690,7053.95,7107.12,6951.98,7010.64,34944676
12/8/2019,6786.24,6804.72,6478.8,6497.64,27501128,7060.43,7060.43,6056.72,6323.61,51581283
12/15/2019,6488.14,6702.82,6343.17,6644.96,24992699,6322.32,6502.21,6144.28,6465.58,37384921
12/22/2019,6627.44,6770.23,6623.56,6721.94,31989540,6463.89,6463.89,6302.29,6359.4,57857795
12/29/2019,6714.29,6801.94,6710.33,6783.78,7399209,6395.54,6564.84,6372.15,6484.27,8546678
1/5/2020,6772.29,6926.02,6747.72,6846.29,12516338,6502.08,6655.01,6456.88,6557.53,15941341
1/12/2020,6833.81,6879.14,6681.52,6853.76,19441820,6565.07,6570.06,6250.91,6482.99,21350635
1/19/2020,6843.43,6948.1,6789.45,6879.43,31293046,6511.21,6539.62,6435.87,6511.67,37523949
1/26/2020,6871.44,6879.29,6689.73,6821.38,15550240,6497.54,6523.6,6356.87,6424.99,36146806
2/2/2020,6744.85,6764.02,6593.62,6643.07,25284427,6368.82,6388.8,5649.52,5710.73,45535810
2/9/2020,6612.81,6944.92,6571.32,6944.92,28192934,5704.41,5844.08,5474.71,5659.04,33444979
2/16/2020,6928.93,7033.53,6834.12,6844.11,19471796,5613.03,5760.87,5469.45,5721.03,25893912
2/23/2020,6880.11,6880.11,6724.6,6732.88,14827732,5798.31,5798.31,5533.46,5590.64,24170455
3/1/2020,6660.02,6660.02,5880.14,5891.59,42347817,5500.5,5502.42,4250.66,4544.12,53487023
3/8/2020,6020.49,6348.2,5847.64,5875.61,35895851,4714.78,4803.05,4149.86,4183.94,46370630
3/15/2020,5670.54,5670.54,4213.59,4406.52,52057502,3899.32,4199.62,3234.82,3489.51,70771509
3/22/2020,4306.96,4648.53,3868.77,4388.69,66161278,3479.48,4104.41,3292.96,4048.14,98319126
3/29/2020,4255.97,4324.7,4036.22,4179.67,37305677,4009.55,4145.06,3791.02,4084.82,57042010
4/5/2020,4200.46,4258.58,3863.11,3931.74,38929226,4105.46,4844.67,3980.25,4691.5,93119995
4/12/2020,4009.49,4460.95,4001.67,4121.47,58865171,4819.56,5184.74,4754.09,4989,62280757
4/19/2020,4195.95,4288.69,4012.33,4013,45740864,5066.07,5074.77,4763.93,4877.7,39288097
4/26/2020,4039.6,4043.59,3747.53,3747.53,48730880,4916.2,4930.25,4557.41,4792.48,32560016
5/3/2020,3798.96,4065.4,3600.95,3951.94,61631115,4852.83,4989.21,4663.42,4890.53,30440290
5/10/2020,3904.94,3904.94,3667.08,3730.86,44239400,4827.2,4922.16,4600.52,4894.51,29391076
5/17/2020,3769.19,3879.2,3622.55,3694.8,51523557,4912.79,5024.6,4714.16,4747.26,25158420
5/24/2020,3750.64,3880.2,3701.14,3749.17,43626492,4819.81,5014.26,4804.63,4862.12,31809292
5/31/2020,3791.6,4383.12,3752.13,3974.09,169759828,4918.63,5333.75,4889.88,5190.57,80044006
6/7/2020,4045.35,4409.85,3973.49,4386.84,96884726,5258.26,5633.6,5193.93,5590.63,46696926
6/14/2020,4396.5,4649.69,4137.03,4213.19,81559162,5619.83,5645.58,5130.33,5225.78,30879267
6/21/2020,4165.23,4345.03,4060.92,4270.87,61793885,5152.79,5377.59,5032.48,5261.01,70046942
6/28/2020,4258.79,4384.48,4123.27,4123.27,44208218,5262.66,5331.29,5038,5045.64,33779449
7/5/2020,4120.69,4284.17,4061.29,4242.31,84083957,5058.4,5237.92,5032.96,5161.56,39003965
7/12/2020,4296.29,4350.91,4148.17,4239.22,39839299,5263.84,5263.84,5014.83,5109.89,31493288
7/19/2020,4277.64,4298.95,4173.03,4194.61,34952214,5170.99,5376.5,5041.18,5159.01,54375772
7/26/2020,4179.82,4400.47,4116.75,4132.28,45176929,5155.86,5252.07,4961.65,5025.58,31785238
8/2/2020,4132.87,4155.39,3841.9,3843.88,42994715,5022.56,5097.74,4664.49,4697.1,40638099
8/9/2020,3857.28,4051.75,3818.29,3878.63,33868586,4708.24,4877.61,4635.1,4755.52,31497102
8/16/2020,3896.55,4194.91,3881.04,4131.33,27769516,4786.05,4981.47,4690.84,4859.47,25497721
8/23/2020,4124.23,4138.54,3927.42,3942.7,21033937,4858.46,4893.66,4611.23,4642.25,23177545
8/30/2020,3969.95,4049.18,3934.21,3936.33,18907578,4674.14,4794.21,4589.14,4596.38,24116439
9/6/2020,3951.82,3960.24,3750.44,3765.98,27669100,4614.5,4650.98,4373.7,4460.39,36642170
9/13/2020,3802.48,3867.77,3666.94,3863.3,27816121,4487.14,4498.88,4270.84,4421.88,22335408
9/20/2020,3895.71,3919.05,3779.19,3787.47,35388092,4463.58,4463.58,4178.13,4181.81,53556594
9/27/2020,3752.45,3763.06,3523.42,3530.59,42473496,4170.39,4204.96,3983.51,4000.63,35409162
10/4/2020,3559.97,3734.79,3558.89,3708.88,27662454,4039.74,4178.95,3957.36,4001.71,21816589
10/11/2020,3735.73,3980.82,3735.73,3851.6,32792562,4061.53,4260.47,4061.53,4156.67,23255314
10/18/2020,3858.95,3869.05,3486.15,3584.58,31789795,4161,4174.27,3688.65,3810.93,35907342
10/25/2020,3596.19,3646.41,3428.05,3543.17,35228569,3870.11,3940.95,3747.85,3751.28,26743224
11/1/2020,3510.93,3593.16,3084.42,3155.99,43915124,3712.87,3749.33,3360.84,3423.51,36876679
11/8/2020,3181.87,3562.92,3163.14,3524.97,42621616,3442.4,3745.54,3416.54,3565.33,36300212
11/15/2020,3544.54,4238.5,3483.46,4211.55,69301079,3610.95,4261.23,3543.14,4008.65,41145808
11/22/2020,4232.88,4487.21,4232.88,4428.41,48141826,4083.08,4471.48,4082.67,4259.66,45169227
11/29/2020,4455.75,4649.95,4455.75,4599.87,50943811,4365.15,4610.37,4316.94,4502.4,37475785
12/6/2020,4536.72,4662.88,4381.5,4659.39,43126801,4435.39,4728.27,4305.63,4722.61,63713053
12/13/2020,4656.08,4945.73,4575.62,4737.41,63486543,4727.25,5194.46,4702.41,5194.46,56110945
12/20/2020,4772.96,4865.08,4582.39,4637.24,44897036,5214.08,5279.16,4869.08,4959.11,50878968
12/27/2020,4600.25,4737.91,4419.4,4721.85,23397366,4877.2,4900.82,4594.93,4877.07,22201500
1/3/2021,4775.4,4954.58,4765.33,4765.33,29243633,4962.25,5135.8,4943.85,4954.47,20825721
1/10/2021,4748.76,5419.84,4737.06,5363.36,61184340,5021.92,5449.13,4972.69,5369.75,43609867
1/17/2021,5363.26,5554.98,5069.3,5097.45,47046208,5369.45,5442.83,5121.99,5170.78,49085252
1/24/2021,5090.59,5289.23,4938.51,5015.29,42942660,5137.42,5372.77,5041.74,5132.2,64072882
1/31/2021,5041.58,5045.88,4714.93,4860.87,41371765,5146.25,5159.28,4854.28,4874.09,101007242
2/7/2021,4852.29,5011.32,4817.22,4915.51,35225951,4905.58,5179.52,4898.57,5064.24,167577268
2/14/2021,4928.92,4980.47,4778.44,4848.86,26735314,5117.91,5228.36,5049.64,5135.11,121222779
2/21/2021,4885.19,5410.36,4868.93,5281.64,75949112,5192.84,5345.57,5134.65,5199.56,50343851
2/28/2021,5232.24,5322.9,5010.73,5225.83,44391255,5165,5266.57,4991.95,5047.33,89695655
3/7/2021,5273.71,5543.67,5273.71,5394.36,44240402,5118.84,5467.97,5074.49,5422.56,61578967
3/14/2021,5410.28,5610.29,5392.11,5517.99,37308824,5487.21,5845.35,5474.89,5697.74,49224601
3/21/2021,5525.17,5577.11,5242.34,5283.27,43818386,5709.04,5787.29,5250.83,5296.51,48397251
3/28/2021,5273.26,5500.14,5273.26,5414.02,30266193,5266.73,5377.62,5175.68,5323.7,66087884
4/4/2021,5415.67,5503.99,5388.33,5423.64,14655449,5320.17,5526.72,5320.17,5503.73,35813507
4/11/2021,5407.86,5547.03,5407.86,5447.93,19426987,5504.49,5785.49,5504.49,5593.22,44137565
4/18/2021,5445.81,5573.06,5402.36,5565.21,20780546,5588.07,5911.02,5552.18,5883.37,49238697
4/25/2021,5560.92,5623.85,5462.66,5506.22,23318061,5874.8,5939.77,5745.99,5793.63,53473930
5/2/2021,5508.21,6007.08,5483.84,5869.76,40712860,5813.04,5938.39,5740.43,5757.8,42717882
